Port_IDs,PnL,Total_Positions,Win_Positions,Win_Rate,ROI,Sharpe_Ratio,MDD,Rank_ROI,Rank_Sharpe,Rank_PnL,Rank_Win_Rate,Rank_MDD,Total_Rank,ROI_z,PnL_z,Sharpe_Ratio_z,Win_Rate_z,MDD_inv,MDD_inv_z,Weighted_Score
4017110277719148289,2899.93302141,252.0,143.0,0.5674603174603174,0.9469238906518587,0.39402569727778675,0.0,82.0,13.0,69.0,9.0,1.0,174.0,-0.3627074136905225,-0.22034334364654104,1.5469649616189263,1.3050491735607257,-0.0,0.4178979693696341,0.12266946756234942
4017263283405469185,7141.3664193899995,6050.0,2034.0,0.336198347107438,0.22634677954698415,0.030090117918076767,4788.433923360002,135.0,136.0,22.0,93.0,141.0,527.0,-0.5699271035736438,0.3271316734124984,-1.1727586848933809,-0.2275519890405623,-4788.433923360002,-1.3626524990065771,-0.5319884624755481
4017323550554338817,3134.7351025,545.0,273.0,0.5009174311926605,3.9559504475150082,0.21320832767437792,0.0,26.0,60.0,63.0,25.0,1.0,175.0,0.5026122590467765,-0.1900356006529891,0.19570033210469212,0.8640613851187231,-0.0,0.4178979693696341,0.17927595993390752
4019895412775450368,2640.30025492,571.0,242.0,0.4238178633975482,2.135845168409836,0.28470089498824014,0.0,40.0,29.0,76.0,60.0,1.0,206.0,-0.020803827418274804,-0.2538561776169847,0.7299707824285433,0.35311318616260895,-0.0,0.4178979693696341,0.09730413767799412
4020204877254599680,71998.85595307,6050.0,1993.0,0.3294214876033058,0.63358262221024,0.060748033614845466,21338.051187780005,103.0,126.0,1.0,96.0,149.0,475.0,-0.4528164103175414,8.698795650446465,-0.943649295753745,-0.2724630599744059,-21338.051187780005,-7.516528535147644,0.543803332726144
4021243448368889856,1498.1937579,6050.0,2290.0,0.3785123966942149,0.1715630153542979,0.09470702599199939,490.4929999399993,137.0,107.0,119.0,75.0,90.0,528.0,-0.5856815238177617,-0.40127680533143945,-0.6898706606931976,0.05286835630246234,-490.4929999399993,0.23551108573365848,-0.18740343797617193
4021669203289716224,26427.33159178,1682.0,528.0,0.31391200951248516,0.8121235348786193,0.06825074237072411,2537.8666286100033,91.0,122.0,3.0,104.0,134.0,454.0,-0.40147257496054184,2.816522198036279,-0.887580871632756,-0.3752462547948118,-2537.8666286100033,-0.5257925329057102,0.840014521927008
4022565861939831809,14197.577075890002,705.0,372.0,0.5276595744680851,0.4692666550330663,0.29960236775731947,385.07555368999965,117.0,24.0,9.0,18.0,85.0,253.0,-0.5000695123611107,1.2379320295796687,0.8413308421655633,1.0412848162424284,-385.07555368999965,0.2747099315984361,0.60342657702763
4022641794255717633,2176.83382376,6052.0,2634.0,0.43522802379378717,3.5947538657216573,0.5587376178424318,115.99559388000023,29.0,2.0,99.0,52.0,65.0,247.0,0.39874128880280457,-0.31367941860585796,2.777872107356805,0.42872970478890765,-115.99559388000023,0.37476570267904835,0.2173759780133322
4023616625178799873,2087.7711930100004,827.0,339.0,0.40991535671100365,1.6818685390605084,0.25334428453106844,3.088799999999992,50.0,39.0,101.0,63.0,42.0,295.0,-0.151355984707463,-0.32517542967428614,0.4956399838710497,0.26097958599325005,-3.088799999999992,0.4167494175936786,0.036281977082219946
4023697433751327232,2408.22399998,42.0,4.0,0.09523809523809523,6.581765705064664,0.30015934309004805,0.0,13.0,23.0,91.0,141.0,1.0,269.0,1.2577300874850095,-0.2838120768874496,0.8454931694258193,-1.824424841036722,-0.0,0.4178979693696341,0.22542485452250347
4023697881318718465,3151.95061998,70.0,6.0,0.08571428571428572,6.841594107327764,0.2758701284486444,0.0,9.0,31.0,62.0,143.0,1.0,246.0,1.3324501418831158,-0.18781345902263086,0.6639776618415896,-1.8875402833479313,-0.0,0.4178979693696341,0.2647095402420302
4026179081117855488,6796.18836,197.0,46.0,0.233502538071066,0.8477311750447865,0.13958624744632822,1824.6434998900022,87.0,87.0,23.0,122.0,127.0,446.0,-0.39123272132240844,0.2825768387089883,-0.3544841616838256,-0.9081295871785604,-1824.6434998900022,-0.2605847851901384,-0.07433652702757058
4027747397961573889,2638.21944996,460.0,207.0,0.45,0.35993688861388207,0.08976022874771153,483.9062899800001,125.0,112.0,77.0,43.0,88.0,445.0,-0.5315099785419469,-0.25412476340487306,-0.7268385258946758,0.5266253850558145,-483.9062899800001,0.23796031437334397,-0.1115345414147429
4028427053699127040,2633.02381341,121.0,36.0,0.2975206611570248,1.5827735750129672,0.2642711669506095,6.623939779999546,56.0,36.0,78.0,111.0,45.0,326.0,-0.17985318147162987,-0.25479540489371466,0.5772975688518035,-0.48387371095567067,-6.623939779999546,0.4154348970444138,0.05008935572180542
4028701921959171840,17601.401398240003,687.0,373.0,0.5429403202328966,0.7985926538828009,0.2757238783298301,585.677599929998,92.0,32.0,6.0,15.0,94.0,239.0,-0.40536371293951495,1.677290285171291,0.662884721417506,1.1425521741605058,-585.677599929998,0.20011726244884825,0.7602313864170176
4029299190618134272,3354.1458763699998,230.0,72.0,0.3130434782608696,1.2556645668129023,0.23854304533302662,0.537880370000039,69.0,45.0,57.0,105.0,39.0,315.0,-0.2739214306465992,-0.16171453418884896,0.3850289787161749,-0.38100211687602836,-0.537880370000039,0.41769796177632434,0.06838388535749923
4029422834086627072,2799.9025498399997,102.0,38.0,0.37254901960784315,2.6297926962369504,0.5116182899882395,0.0,35.0,5.0,73.0,79.0,1.0,193.0,0.12124294586588523,-0.23325505980252062,2.4257450897173753,0.01334833214259983,-0.0,0.4178979693696341,0.20281227619508957
4029506971304830209,2413.65400002,52.0,3.0,0.057692307692307696,6.290440752536811,0.24490724451952645,1.2715041200001451,16.0,41.0,90.0,145.0,40.0,332.0,1.1739524245705255,-0.2831111842680004,0.4325892173965763,-2.0732453347636035,-1.2715041200001451,0.4174251681797995,0.1886193692689075
4029507714735307777,1537.89995998,53.0,2.0,0.03773584905660377,7.086930847032033,0.19585236338189557,0.0,8.0,66.0,118.0,147.0,1.0,340.0,1.4030027619080605,-0.3961516149485254,0.0659976342334512,-2.2054992097081727,-0.0,0.4178979693696341,0.15364977730799145
4029749871687083265,3662.13654822,856.0,367.0,0.4287383177570093,6.548711229442733,0.3538772369515271,0.0,14.0,16.0,51.0,55.0,1.0,137.0,1.248224459173942,-0.1219597667544697,1.2469318702885932,0.38572163475590715,-0.0,0.4178979693696341,0.3530715851827475
4030392204221219329,1347.75800996,85.0,8.0,0.09411764705882353,8.040365167084088,0.20072959883358915,0.0,4.0,64.0,125.0,142.0,1.0,336.0,1.6771862754839681,-0.42069472515754475,0.10244565783948738,-1.831850187190982,-0.0,0.4178979693696341,0.19067934232174164
4030395639953224449,4413.76154738,492.0,86.0,0.17479674796747968,1.0310647503238781,0.16783749880260423,55.44099972999902,80.0,73.0,42.0,136.0,54.0,385.0,-0.33851063782985064,-0.024941643250963076,-0.14335999379563105,-1.2971799875833294,-55.44099972999902,0.39728256574989956,0.06336313588680535
4030555430101054209,3358.38032001,121.0,32.0,0.2644628099173554,1.1822998713497836,0.3240861720995908,0.0,72.0,21.0,56.0,119.0,1.0,269.0,-0.29501925516523625,-0.1611679613945788,1.0243005362620012,-0.7029521057549086,-0.0,0.4178979693696341,0.09118016659522454
4030565764341697025,2789.87828996,105.0,51.0,0.4857142857142857,1.7072706737319385,0.33289916900470373,4.030795650000073,48.0,18.0,74.0,31.0,44.0,215.0,-0.14405097544771575,-0.23454896951036155,1.0901608627561714,0.7633082937228483,-4.030795650000073,0.4163991421544304,0.11338086506474318
4030626027667524352,3796.34803991,233.0,116.0,0.4978540772532189,0.31538199963512054,0.21044591322903472,670.806,126.0,61.0,47.0,26.0,103.0,363.0,-0.544322833869532,-0.10463603871066833,0.17505655800136022,0.8437601665401405,-670.806,0.16846277686070832,-0.02816643855123717
4030635536196756737,2581.61417484,1294.0,679.0,0.5247295208655333,0.5755627730804158,0.09049923129812805,47.186786250000296,108.0,111.0,80.0,19.0,53.0,371.0,-0.4695014464621294,-0.26143124945666696,-0.7213158927002604,1.0218669951847643,-47.186786250000296,0.40035184558399955,-0.03356896979171839
4030708912786799105,1612.84376999,60.0,2.0,0.03333333333333333,6.613749915510694,0.18414108868407544,0.0,11.0,70.0,116.0,148.0,1.0,346.0,1.2669279346933677,-0.3864780306165788,-0.021521785501493345,-2.2346752160595806,-0.0,0.4178979693696341,0.13385069980306788
4031173908980084736,5360.425729909999,225.0,85.0,0.37777777777777777,1.1550335162156287,0.2956368668788941,80.89999999999998,74.0,28.0,33.0,76.0,59.0,270.0,-0.30286036691867396,0.09725171471302704,0.8116962938526628,0.04799994752914584,-80.89999999999998,0.38781578901648867,0.18804046411271214
4031181049693676544,4545.242338399999,302.0,73.0,0.24172185430463577,1.6489928857010592,0.2144539866293801,22.344964960000198,53.0,58.0,41.0,121.0,48.0,321.0,-0.16081018827410748,-0.00797038812271037,0.20500925463809658,-0.8536591803229274,-22.344964960000198,0.40958912801102537,0.1255248728340749
4031408429897920512,1351.26659997,82.0,4.0,0.04878048780487805,7.986704848527834,0.15783060458517134,0.0,5.0,78.0,124.0,146.0,1.0,354.0,1.6617549296933605,-0.4202418439743832,-0.21814242336512232,-2.1323050474328635,-0.0,0.4178979693696341,0.16698743352142079
4031414524297538817,2726.7956177399997,244.0,90.0,0.36885245901639346,2.7062858507229155,0.2982766332704782,17.582599900000332,33.0,27.0,75.0,81.0,47.0,263.0,0.14324043580344223,-0.24269154392075368,0.8314235079082132,-0.011149223817150942,-17.582599900000332,0.4113599849287316,0.11999324759371384
4031451549482615297,3124.5412152699996,114.0,44.0,0.38596491228070173,1.9218649755054509,0.22530212904555774,3.9002427300001727,45.0,50.0,64.0,69.0,43.0,271.0,-0.08233910037024025,-0.19135140549099508,0.2860784084205305,0.10225708214755352,-3.9002427300001727,0.4164476874756302,0.08684137445712703
4031493134338259457,9082.698287860001,1889.0,683.0,0.36156696664902066,0.2320079725925961,0.15611399339634316,3682.109799199995,134.0,81.0,18.0,84.0,138.0,455.0,-0.568299088127134,0.5777145773699315,-0.23097081472586123,-0.05943106650542649,-3682.109799199995,-0.9512725010830045,-0.22138722853450993
4031673021422897664,1984.7171999899997,229.0,72.0,0.314410480349345,0.9831945125522412,0.2685456582674176,64.5300000000002,81.0,34.0,105.0,103.0,56.0,379.0,-0.35227690333120676,-0.33847741541653475,0.6092412307811697,-0.37194282802330886,-64.5300000000002,0.3939028754488864,-0.012440507769960168
4032403303704824321,2060.5705195200007,223.0,123.0,0.5515695067264574,0.5293010790874001,0.10783364846800163,1104.51520996,112.0,102.0,103.0,13.0,114.0,444.0,-0.4828051355954155,-0.3286864335698199,-0.5917742184337368,1.199738841004841,-1104.51520996,0.007190605354689161,-0.2041491738964587
4033614723417828608,4602.2398164900005,516.0,115.0,0.22286821705426357,0.5716911096851005,0.1087862941774184,647.2944777399998,109.0,100.0,40.0,127.0,99.0,475.0,-0.4706148385970515,-0.0006132773628179849,-0.5846550105035649,-0.9786045240173219,-647.2944777399998,0.17720539556283835,-0.045298605346373325
4033639786957934336,2848.14185731,149.0,25.0,0.16778523489932887,1.4117434818669992,0.21441244620885988,0.0,63.0,59.0,71.0,138.0,1.0,332.0,-0.22903709574840564,-0.2270284346968117,0.20469881930178338,-1.3436461361828813,-0.0,0.4178979693696341,0.020346930928551665
4034359562055356161,5284.654415929999,799.0,391.0,0.48936170212765956,0.40297189318853865,0.15741866816692487,1659.3539501500004,123.0,80.0,34.0,29.0,123.0,389.0,-0.519134203396376,0.08747131796471487,-0.22122086164130184,0.7874801652462899,-1659.3539501500004,-0.19912285631784,-0.10838972516692663
4034786679304751616,2521.07586938,321.0,123.0,0.38317757009345793,6.137121141245987,0.20821777919657045,0.0,18.0,62.0,83.0,71.0,1.0,235.0,1.1298615954072588,-0.26924540252817897,0.1584055099605135,0.08378502697039206,-0.0,0.4178979693696341,0.21676219572358216
4035034554469394176,2517.32079973,395.0,66.0,0.1670886075949367,4.289273434384597,0.10896770520343131,632.4248999400002,24.0,99.0,84.0,139.0,96.0,442.0,0.5984674907847427,-0.2697300987682922,-0.5832993094257715,-1.3482627699293728,-632.4248999400002,0.18273455898873103,-0.012081562076355024
4035430878731345664,2493.7504199500004,89.0,43.0,0.48314606741573035,3.8941793125480024,0.4696392626687302,0.0,28.0,7.0,86.0,33.0,1.0,155.0,0.48484844829796625,-0.27277251223122406,2.1120320049474746,0.7462883991670167,-0.0,0.4178979693696341,0.23575278061971627
4036548677626662656,3296.87667987,147.0,68.0,0.46258503401360546,1.1294624803889226,0.24267706977780532,0.0,75.0,43.0,59.0,40.0,1.0,218.0,-0.31021394786419615,-0.16910671777134426,0.4159229189500636,0.6100279338241978,-0.0,0.4178979693696341,0.08124739267002162
4037073643537925121,1540.40049962,446.0,83.0,0.1860986547085202,7.537780754527096,0.1644167759484137,0.0,6.0,75.0,117.0,134.0,1.0,333.0,1.5326557533439258,-0.3958288507191689,-0.16892336644272166,-1.2222808790766448,-0.0,0.4178979693696341,0.17923180345873868
4037121179310444801,7237.92173826,1595.0,772.0,0.48401253918495296,0.259743001626709,0.10910167793369158,1198.33178,131.0,98.0,20.0,32.0,119.0,400.0,-0.5603231976543769,0.3395948244007162,-0.5822981190416994,0.7520306128083061,-1198.33178,-0.027694524188657966,0.03610151155962536
4037179073830813185,2331.4349099799997,73.0,31.0,0.4246575342465753,1.3875698237204064,0.24056754653620288,0.0,65.0,44.0,94.0,59.0,1.0,263.0,-0.2359888263366792,-0.29372384595535955,0.40015826012459954,0.35867778685098745,-0.0,0.4178979693696341,0.035007371687696104
4037282461943784704,4760.3656195,504.0,136.0,0.2698412698412698,0.5061989218892265,0.11982504149488403,1680.70886221,113.0,95.0,38.0,115.0,125.0,486.0,-0.4894487297041657,0.019797258080601506,-0.5021614489781836,-0.6673083986645566,-1680.70886221,-0.20706355243668384,-0.17719339660858782
4037511388357114368,3552.34051692,953.0,413.0,0.4333683105981112,0.8149741304131377,0.08812388499816474,635.4510124099997,89.0,114.0,53.0,54.0,98.0,408.0,-0.4006528160290662,-0.13613200016443205,-0.7390670713897186,0.4164051595926142,-635.4510124099997,0.18160931719526466,-0.0696996418935928
4037717032428033792,1897.3229995000002,317.0,102.0,0.3217665615141956,4.901452031220194,0.2221109411055386,0.0,22.0,53.0,108.0,101.0,1.0,285.0,0.7745145189714234,-0.34975806912829893,0.26223037103928687,-0.3231931848016555,-0.0,0.4178979693696341,0.1319386511791645
4037785885739608577,1934.5792352600001,254.0,59.0,0.23228346456692914,6.582305205190574,0.2230736528566213,0.0,12.0,51.0,107.0,123.0,1.0,294.0,1.2578852340294389,-0.3449491150803642,0.269424803413284,-0.9162085353380252,-0.0,0.4178979693696341,0.18963392476273383
4038768306117031680,1741.9142598799997,100.0,22.0,0.22,3.362636156258727,0.13502764686297247,0.0,30.0,89.0,113.0,128.0,1.0,361.0,0.331990126394194,-0.36981789192667275,-0.3885509979721877,-0.9976125467598838,-0.0,0.4178979693696341,0.017099052114665114
4039129759104249600,1264.2891997200002,133.0,59.0,0.44360902255639095,6.531516721597985,0.522042606077144,0.0,15.0,4.0,128.0,47.0,1.0,195.0,1.2432797550911014,-0.4314686980158254,2.503646950853327,0.4842716013996082,-0.0,0.4178979693696341,0.29032245934356904
4039279455324236544,1038.80741926,327.0,181.0,0.5535168195718655,1.588587736302084,0.4716836338542197,0.0,55.0,6.0,130.0,11.0,1.0,203.0,-0.1781811762404148,-0.460573396833596,2.127309776538827,1.212643919718245,-0.0,0.4178979693696341,0.07717434294418954
4040382575336130560,0.0,76.0,0.0,0.0,0.0,,0.0,142.0,,142.0,149.0,1.0,,-0.6350186929968096,-0.5946604037995149,,-2.4555792641488123,-0.0,0.4178979693696341,
4040843843196854529,2151.70406,59.0,19.0,0.3220338983050847,2.071854298105965,0.3416676069898303,0.0,42.0,17.0,100.0,100.0,1.0,260.0,-0.03920597771609256,-0.3169231139683144,1.1556881963933,-0.32142151142233766,-0.0,0.4178979693696341,0.07699374032567755
4041804592937345281,-776.3429996899999,368.0,85.0,0.23097826086956522,-0.2676487616497532,-0.07792913671313921,1026.6208593800002,148.0,148.0,147.0,124.0,110.0,677.0,-0.7119876842843933,-0.6948690731614741,-1.9799963878297588,-0.9248582787478868,-1026.6208593800002,0.03615515297692272,-0.4843121345068508
4041860229502600193,2327.33599982,97.0,38.0,0.3917525773195876,2.714421678820921,0.45719346633802277,0.0,32.0,8.0,97.0,68.0,1.0,206.0,0.1455800934881362,-0.29425292438220413,2.0190234383218826,0.14061264122978595,-0.0,0.4178979693696341,0.16361436160097248
